===== ID COUNTS =====
ID 312975 → 2 files
ID 313014 → 2 files
ID 313055 → 2 files
ID 313111 → 2 files
ID 313119 → 2 files
ID 313130 → 2 files
ID 313177 → 2 files
ID 313239 → 2 files
ID 313354 → 2 files
ID 313362 → 2 files
ID 313375 → 2 files
ID 313378 → 2 files
ID 313388 → 2 files
ID 313392 → 2 files
ID 313394 → 2 files
ID 313457 → 2 files
ID 313460 → 2 files
ID 313462 → 2 files
ID 313587 → 2 files
ID 313612 → 2 files
ID 313625 → 2 files
ID 313628 → 2 files
ID 313630 → 2 files
ID 313758 → 2 files
ID 313790 → 2 files
ID 313801 → 2 files
ID 313808 → 2 files
ID 313844 → 2 files
ID 313944 → 2 files
ID 313964 → 2 files
ID 313986 → 2 files
ID 314006 → 2 files
ID 314011 → 2 files
ID 314041 → 2 files
ID 314045 → 2 files
ID 314046 → 2 files
ID 314080 → 2 files
ID 314230 → 2 files
ID 314313 → 2 files
ID 314361 → 2 files
ID 314373 → 2 files
ID 314386 → 2 files
ID 314387 → 2 files
ID 314392 → 2 files
ID 314448 → 2 files
ID 314450 → 2 files
ID 314463 → 2 files
ID 314558 → 2 files
ID 314562 → 2 files
ID 314606 → 2 files
ID 314667 → 2 files
ID 314671 → 2 files
ID 314870 → 2 files
ID 314875 → 2 files
ID 314887 → 2 files
ID 314900 → 2 files
ID 314901 → 2 files
ID 314924 → 2 files
ID 314934 → 2 files
ID 315018 → 2 files
ID 315041 → 2 files
ID 315077 → 2 files
ID 315089 → 2 files
ID 315097 → 2 files
ID 315108 → 2 files
ID 315127 → 2 files
ID 315148 → 2 files
ID 315158 → 2 files
ID 315162 → 2 files
ID 315184 → 2 files
ID 315301 → 2 files
ID 315703 → 2 files
ID 315727 → 2 files
ID 315730 → 2 files
ID 315740 → 2 files
ID 315748 → 2 files
ID 315752 → 2 files
ID 315836 → 2 files
ID 315852 → 2 files
ID 315928 → 2 files
ID 315969 → 2 files
ID 316180 → 2 files
ID 316186 → 2 files
ID 316187 → 2 files
ID 316723 → 2 files
ID 316786 → 2 files
ID 316787 → 2 files
ID 316788 → 2 files
ID 316943 → 2 files
ID 316950 → 2 files
ID 316964 → 2 files
ID 317792 → 2 files
ID 318537 → 2 files
ID 318580 → 2 files
ID 318588 → 2 files
ID 318628 → 2 files
ID 319225 → 2 files
ID 319609 → 2 files
ID 319613 → 2 files
ID 319688 → 2 files
ID 319774 → 2 files
ID 319987 → 2 files
ID 320489 → 2 files
ID 320494 → 2 files
ID 320537 → 2 files
ID 320623 → 2 files
ID 320979 → 2 files
ID 320984 → 2 files
ID 320995 → 2 files
ID 321023 → 2 files
ID 321106 → 2 files
ID 321143 → 2 files
ID 321160 → 2 files
ID 321176 → 2 files
ID 321180 → 2 files
ID 321332 → 2 files
ID 321554 → 2 files
ID 321555 → 2 files
ID 321576 → 2 files
ID 321592 → 2 files
ID 321653 → 2 files
ID 321661 → 2 files
ID 321668 → 2 files
ID 321804 → 2 files
ID 321812 → 2 files
ID 321840 → 2 files
ID 321847 → 2 files
ID 321849 → 2 files
ID 321880 → 2 files
ID 321905 → 2 files
ID 322459 → 2 files
ID 324048 → 2 files
ID 324224 → 2 files
ID 324324 → 2 files
ID 324417 → 2 files
ID 324427 → 2 files
ID 325019 → 2 files
ID 325071 → 2 files
ID 325186 → 2 files
ID 325958 → 2 files
ID 326120 → 2 files
ID 328800 → 2 files
ID 328815 → 2 files
ID 329012 → 2 files
ID 329025 → 2 files
ID 329204 → 2 files
ID 329244 → 2 files
ID 329306 → 2 files
ID 329308 → 2 files
ID 329345 → 2 files
ID 329501 → 2 files
ID 330073 → 2 files
ID 330119 → 2 files
ID 330126 → 2 files
ID 330133 → 2 files
ID 330149 → 2 files
ID 330161 → 2 files
ID 330193 → 2 files
ID 330238 → 2 files
ID 330273 → 2 files
ID 330284 → 2 files
ID 330293 → 2 files

Total unique IDs: 2496
Total valid files: 4987
PS D:\dynamic> python dup-count-of-ids.py

===== COUNT DISTRIBUTION =====
1 files per ID → 5 IDs
2 files per ID → 2491 IDs

✅ Majority count per ID: 2

===== VALIDATION =====
Actual total .exe files: 4987
Calculated total from counts: 4987
✅ Counts match perfectly

===== OUTLIER IDS =====
IDs not matching majority (2): 5
ID 3574 → 1 files
ID 259579 → 1 files
ID 259600 → 1 files
ID 259619 → 1 files
ID 279668 → 1 files

===== SUMMARY =====
Total unique IDs: 2496
Total valid .exe files: 4987
PS D:\dynamic> python zip-ext-filecount.py

ZIP count: 4987
Extracted count: 4987

❌ Missing files: 0

⚠️ Extra files: 0
